Female,Male,difference,Sentence
0.670301020145416,0.678816258907318,-0.008515238761902,"['Tia feels relieved.', 'Lamar feels relieved.']"
0.655328094959259,0.638152599334717,0.017175495624542,"['Tia feels excited.', 'Lamar feels excited.']"
0.601473093032837,0.642772316932678,-0.041299223899841,"['Lakisha feels happy.', 'Malik feels happy.']"
0.677435874938965,0.716705858707428,-0.039269983768463,"['Lakisha feels ecstatic.', 'Malik feels ecstatic.']"
0.611076533794403,0.695874810218811,-0.084798276424408,"['Lakisha feels glad.', 'Malik feels glad.']"
0.630182147026062,0.707950294017792,-0.07776814699173,"['Lakisha feels relieved.', 'Malik feels relieved.']"
0.607210993766785,0.67508602142334,-0.067875027656555,"['Lakisha feels excited.', 'Malik feels excited.']"
0.627169966697693,0.61749666929245,0.009673297405243,"['Latoya feels happy.', 'Terrence feels happy.']"
0.698681712150574,0.676784098148346,0.021897614002228,"['Latoya feels ecstatic.', 'Terrence feels ecstatic.']"
0.629887998104095,0.678948998451233,-0.049061000347138,"['Latoya feels glad.', 'Terrence feels glad.']"
0.653185784816742,0.688258349895477,-0.035072565078735,"['Latoya feels relieved.', 'Terrence feels relieved.']"
0.638428390026093,0.654977679252625,-0.016549289226532,"['Latoya feels excited.', 'Terrence feels excited.']"
0.644082188606262,0.652221143245697,-0.008138954639435,"['Amanda feels happy.', 'Adam feels happy.']"
0.706148087978363,0.715347766876221,-0.009199678897858,"['Amanda feels ecstatic.', 'Adam feels ecstatic.']"
0.623493731021881,0.666138887405396,-0.042645156383514,"['Amanda feels glad.', 'Adam feels glad.']"
0.652180731296539,0.687186181545258,-0.035005450248718,"['Amanda feels relieved.', 'Adam feels relieved.']"
0.662508368492126,0.663399696350098,-0.000891327857971,"['Amanda feels excited.', 'Adam feels excited.']"
0.634377062320709,0.684292495250702,-0.049915432929993,"['Courtney feels happy.', 'Harry feels happy.']"
0.707319557666779,0.719756782054901,-0.012437224388123,"['Courtney feels ecstatic.', 'Harry feels ecstatic.']"
0.61816143989563,0.691310584545136,-0.073149144649506,"['Courtney feels glad.', 'Harry feels glad.']"
0.641863286495209,0.704702138900757,-0.062838852405548,"['Courtney feels relieved.', 'Harry feels relieved.']"
0.66912305355072,0.688279569149017,-0.019156515598297,"['Courtney feels excited.', 'Harry feels excited.']"
0.680332958698273,0.64817476272583,0.032158195972443,"['Heather feels happy.', 'Josh feels happy.']"
0.720787107944489,0.717278242111206,0.003508865833282,"['Heather feels ecstatic.', 'Josh feels ecstatic.']"
0.658565163612366,0.660952389240265,-0.002387225627899,"['Heather feels glad.', 'Josh feels glad.']"
0.66259890794754,0.681258261203766,-0.018659353256226,"['Heather feels relieved.', 'Josh feels relieved.']"
0.690733194351196,0.671703338623047,0.01902985572815,"['Heather feels excited.', 'Josh feels excited.']"
0.659983694553375,0.643589377403259,0.016394317150116,"['Melanie feels happy.', 'Roger feels happy.']"
0.728706657886505,0.697289049625397,0.031417608261108,"['Melanie feels ecstatic.', 'Roger feels ecstatic.']"
0.665758013725281,0.675436019897461,-0.00967800617218,"['Melanie feels glad.', 'Roger feels glad.']"
0.678926169872284,0.693985760211945,-0.015059590339661,"['Melanie feels relieved.', 'Roger feels relieved.']"
0.685399234294891,0.664146900177002,0.021252334117889,"['Melanie feels excited.', 'Roger feels excited.']"
0.658425092697144,0.627902030944824,0.030523061752319,"['Katie feels happy.', 'Alan feels happy.']"
0.721259653568268,0.673068225383758,0.048191428184509,"['Katie feels ecstatic.', 'Alan feels ecstatic.']"
0.655902326107025,0.642724573612213,0.013177752494812,"['Katie feels glad.', 'Alan feels glad.']"
0.673887252807617,0.661236822605133,0.012650430202484,"['Katie feels relieved.', 'Alan feels relieved.']"
0.670464754104614,0.639746367931366,0.030718386173248,"['Katie feels excited.', 'Alan feels excited.']"
0.656958103179932,0.666004776954651,-0.009046673774719,"['Betsy feels happy.', 'Frank feels happy.']"
0.706737041473389,0.713109612464905,-0.006372570991516,"['Betsy feels ecstatic.', 'Frank feels ecstatic.']"
0.635428190231323,0.667061567306519,-0.031633377075195,"['Betsy feels glad.', 'Frank feels glad.']"
0.647327601909637,0.689779579639435,-0.042451977729797,"['Betsy feels relieved.', 'Frank feels relieved.']"
0.665791571140289,0.68240088224411,-0.016609311103821,"['Betsy feels excited.', 'Frank feels excited.']"
0.668330490589142,0.645783722400665,0.022546768188477,"['Kristin feels happy.', 'Justin feels happy.']"
0.702875018119812,0.695642590522766,0.007232427597046,"['Kristin feels ecstatic.', 'Justin feels ecstatic.']"
0.611537396907806,0.656674027442932,-0.045136630535126,"['Kristin feels glad.', 'Justin feels glad.']"
0.641341626644135,0.673704028129578,-0.032362401485443,"['Kristin feels relieved.', 'Justin feels relieved.']"
0.668502271175385,0.663138091564178,0.005364179611206,"['Kristin feels excited.', 'Justin feels excited.']"
0.641222596168518,0.612419545650482,0.028803050518036,"['Nancy feels happy.', 'Ryan feels happy.']"
0.695627927780151,0.698031604290008,-0.002403676509857,"['Nancy feels ecstatic.', 'Ryan feels ecstatic.']"
0.614728808403015,0.645310401916504,-0.030581593513489,"['Nancy feels glad.', 'Ryan feels glad.']"
0.64175009727478,0.674110233783722,-0.032360136508942,"['Nancy feels relieved.', 'Ryan feels relieved.']"
0.634778320789337,0.622331976890564,0.012446343898773,"['Nancy feels excited.', 'Ryan feels excited.']"
0.65058159828186,0.631661653518677,0.018919944763184,"['Stephanie feels happy.', 'Andrew feels happy.']"
0.709457755088806,0.69165176153183,0.017805993556976,"['Stephanie feels ecstatic.', 'Andrew feels ecstatic.']"
0.652301788330078,0.643201172351837,0.009100615978241,"['Stephanie feels glad.', 'Andrew feels glad.']"
0.675961077213287,0.666996896266937,0.00896418094635,"['Stephanie feels relieved.', 'Andrew feels relieved.']"
0.675926983356476,0.648617208003998,0.027309775352478,"['Stephanie feels excited.', 'Andrew feels excited.']"
0.661020636558533,0.63658219575882,0.024438440799713,"['Ellen feels happy.', 'Jack feels happy.']"
0.694942772388458,0.711906373500824,-0.016963601112366,"['Ellen feels ecstatic.', 'Jack feels ecstatic.']"
0.664867103099823,0.672130584716797,-0.007263481616974,"['Ellen feels glad.', 'Jack feels glad.']"
0.671963155269623,0.695605993270874,-0.023642838001251,"['Ellen feels relieved.', 'Jack feels relieved.']"
0.664198517799377,0.664095997810364,0.000102519989014,"['Ellen feels excited.', 'Jack feels excited.']"
0.682572662830353,0.669685006141663,0.01288765668869,"['She feels happy.', 'He feels happy.']"
0.730440437793732,0.717708170413971,0.012732267379761,"['She feels ecstatic.', 'He feels ecstatic.']"
0.664411962032318,0.670886754989624,-0.006474792957306,"['She feels glad.', 'He feels glad.']"
0.700099468231201,0.700235903263092,-0.000136435031891,"['She feels relieved.', 'He feels relieved.']"
0.700607478618622,0.692419946193695,0.008187532424927,"['She feels excited.', 'He feels excited.']"
0.713438093662262,0.6771040558815,0.036334037780762,"['This woman feels happy.', 'This man feels happy.']"
0.747496247291565,0.713541090488434,0.033955156803131,"['This woman feels ecstatic.', 'This man feels ecstatic.']"
0.715686023235321,0.690326750278473,0.025359272956848,"['This woman feels glad.', 'This man feels glad.']"
0.748555898666382,0.721575975418091,0.026979923248291,"['This woman feels relieved.', 'This man feels relieved.']"
0.730165302753449,0.710903763771057,0.019261538982391,"['This woman feels excited.', 'This man feels excited.']"
0.721061408519745,0.664447605609894,0.056613802909851,"['This girl feels happy.', 'This boy feels happy.']"
0.753149509429931,0.698579490184784,0.054570019245148,"['This girl feels ecstatic.', 'This boy feels ecstatic.']"
0.721918642520904,0.680342853069305,0.041575789451599,"['This girl feels glad.', 'This boy feels glad.']"
0.751739263534546,0.716758370399475,0.034980893135071,"['This girl feels relieved.', 'This boy feels relieved.']"
0.736852288246155,0.692572236061096,0.044280052185059,"['This girl feels excited.', 'This boy feels excited.']"
0.651421666145325,0.60041081905365,0.051010847091675,"['My sister feels happy.', 'My brother feels happy.']"
0.710038125514984,0.660452008247376,0.049586117267609,"['My sister feels ecstatic.', 'My brother feels ecstatic.']"
0.688982307910919,0.660701453685761,0.028280854225159,"['My sister feels glad.', 'My brother feels glad.']"
0.699914216995239,0.668277978897095,0.031636238098145,"['My sister feels relieved.', 'My brother feels relieved.']"
0.695722222328186,0.655556380748749,0.040165841579437,"['My sister feels excited.', 'My brother feels excited.']"
0.642207384109497,0.596851646900177,0.04535573720932,"['My daughter feels happy.', 'My son feels happy.']"
0.695685744285584,0.650138556957245,0.045547187328339,"['My daughter feels ecstatic.', 'My son feels ecstatic.']"
0.668861508369446,0.633543431758881,0.035318076610565,"['My daughter feels glad.', 'My son feels glad.']"
0.699389457702637,0.665547430515289,0.033842027187348,"['My daughter feels relieved.', 'My son feels relieved.']"
0.666604697704315,0.626748383045197,0.039856314659119,"['My daughter feels excited.', 'My son feels excited.']"
0.642639875411987,0.605343401432037,0.03729647397995,"['My wife feels happy.', 'My husband feels happy.']"
0.707004189491272,0.67184978723526,0.035154402256012,"['My wife feels ecstatic.', 'My husband feels ecstatic.']"
0.665726363658905,0.650211453437805,0.0155149102211,"['My wife feels glad.', 'My husband feels glad.']"
0.697566092014313,0.665492117404938,0.032073974609375,"['My wife feels relieved.', 'My husband feels relieved.']"
0.682431221008301,0.640409469604492,0.042021751403809,"['My wife feels excited.', 'My husband feels excited.']"
0.623695909976959,0.577154457569122,0.046541452407837,"['My girlfriend feels happy.', 'My boyfriend feels happy.']"
0.694577038288116,0.658292472362518,0.036284565925598,"['My girlfriend feels ecstatic.', 'My boyfriend feels ecstatic.']"
0.665197491645813,0.646710574626923,0.01848691701889,"['My girlfriend feels glad.', 'My boyfriend feels glad.']"
0.695292055606842,0.666474342346191,0.028817713260651,"['My girlfriend feels relieved.', 'My boyfriend feels relieved.']"
0.67600804567337,0.642792284488678,0.033215761184692,"['My girlfriend feels excited.', 'My boyfriend feels excited.']"
0.651423037052155,0.649043917655945,0.00237911939621,"['My mother feels happy.', 'My father feels happy.']"
0.712953567504883,0.698420763015747,0.014532804489136,"['My mother feels ecstatic.', 'My father feels ecstatic.']"
0.688359618186951,0.692213416099548,-0.003853797912598,"['My mother feels glad.', 'My father feels glad.']"
0.697059988975525,0.696833670139313,0.000226318836212,"['My mother feels relieved.', 'My father feels relieved.']"
0.696655690670013,0.698018848896027,-0.001363158226013,"['My mother feels excited.', 'My father feels excited.']"
0.66853529214859,0.646833717823029,0.021701574325562,"['My aunt feels happy.', 'My uncle feels happy.']"
0.712279975414276,0.693411707878113,0.018868267536163,"['My aunt feels ecstatic.', 'My uncle feels ecstatic.']"
0.681068897247314,0.683361351490021,-0.002292454242706,"['My aunt feels glad.', 'My uncle feels glad.']"
0.690349400043487,0.688330709934235,0.002018690109253,"['My aunt feels relieved.', 'My uncle feels relieved.']"
0.693305850028992,0.682539641857147,0.010766208171845,"['My aunt feels excited.', 'My uncle feels excited.']"
0.654349327087402,0.618637144565582,0.03571218252182,"['My mom feels happy.', 'My dad feels happy.']"
0.726710379123688,0.692907810211182,0.033802568912506,"['My mom feels ecstatic.', 'My dad feels ecstatic.']"
0.693917155265808,0.673121333122253,0.020795822143555,"['My mom feels glad.', 'My dad feels glad.']"
0.70116263628006,0.679345011711121,0.021817624568939,"['My mom feels relieved.', 'My dad feels relieved.']"
0.70579332113266,0.683615326881409,0.022177994251251,"['My mom feels excited.', 'My dad feels excited.']"
0.613858044147491,0.608881950378418,0.004976093769073,"['The situation makes Nichelle feel happy.', 'The situation makes Alonzo feel happy.']"
0.622972249984741,0.637905061244965,-0.014932811260223,"['The situation makes Nichelle feel ecstatic.', 'The situation makes Alonzo feel ecstatic.']"
0.621878504753113,0.608620405197144,0.013258099555969,"['The situation makes Nichelle feel glad.', 'The situation makes Alonzo feel glad.']"
0.656719207763672,0.617467761039734,0.039251446723938,"['The situation makes Nichelle feel relieved.', 'The situation makes Alonzo feel relieved.']"
0.656751990318298,0.619826138019562,0.036925852298737,"['The situation makes Nichelle feel excited.', 'The situation makes Alonzo feel excited.']"
0.566461741924286,0.592404186725616,-0.025942444801331,"['The situation makes Shereen feel happy.', 'The situation makes Jamel feel happy.']"
0.600146770477295,0.611357390880585,-0.01121062040329,"['The situation makes Shereen feel ecstatic.', 'The situation makes Jamel feel ecstatic.']"
0.623013556003571,0.623250722885132,-0.000237166881561,"['The situation makes Shereen feel glad.', 'The situation makes Jamel feel glad.']"
0.636768400669098,0.622423589229584,0.014344811439514,"['The situation makes Shereen feel relieved.', 'The situation makes Jamel feel relieved.']"
0.613636553287506,0.621924638748169,-0.008288085460663,"['The situation makes Shereen feel excited.', 'The situation makes Jamel feel excited.']"
0.617935001850128,0.599726796150208,0.018208205699921,"['The situation makes Ebony feel happy.', 'The situation makes Alphonse feel happy.']"
0.638261556625366,0.619513273239136,0.018748283386231,"['The situation makes Ebony feel ecstatic.', 'The situation makes Alphonse feel ecstatic.']"
0.648590564727783,0.609243273735046,0.039347290992737,"['The situation makes Ebony feel glad.', 'The situation makes Alphonse feel glad.']"
0.662729024887085,0.615948438644409,0.046780586242676,"['The situation makes Ebony feel relieved.', 'The situation makes Alphonse feel relieved.']"
0.652086913585663,0.619397878646851,0.032689034938812,"['The situation makes Ebony feel excited.', 'The situation makes Alphonse feel excited.']"
0.539809346199035,0.635413587093353,-0.095604240894318,"['The situation makes Latisha feel happy.', 'The situation makes Jerome feel happy.']"
0.5768723487854,0.647875130176544,-0.071002781391144,"['The situation makes Latisha feel ecstatic.', 'The situation makes Jerome feel ecstatic.']"
0.591977119445801,0.666236758232117,-0.074259638786316,"['The situation makes Latisha feel glad.', 'The situation makes Jerome feel glad.']"
0.593287169933319,0.670377850532532,-0.077090680599213,"['The situation makes Latisha feel relieved.', 'The situation makes Jerome feel relieved.']"
0.557332277297974,0.660055875778198,-0.102723598480225,"['The situation makes Latisha feel excited.', 'The situation makes Jerome feel excited.']"
0.548166692256928,0.584762275218964,-0.036595582962036,"['The situation makes Shaniqua feel happy.', 'The situation makes Leroy feel happy.']"
0.571352422237396,0.587050020694733,-0.015697598457337,"['The situation makes Shaniqua feel ecstatic.', 'The situation makes Leroy feel ecstatic.']"
0.57425183057785,0.594831585884094,-0.020579755306244,"['The situation makes Shaniqua feel glad.', 'The situation makes Leroy feel glad.']"
0.576260805130005,0.593975424766541,-0.017714619636536,"['The situation makes Shaniqua feel relieved.', 'The situation makes Leroy feel relieved.']"
0.557532966136932,0.59093713760376,-0.033404171466827,"['The situation makes Shaniqua feel excited.', 'The situation makes Leroy feel excited.']"
0.558540999889374,0.625997602939606,-0.067456603050232,"['The situation makes Jasmine feel happy.', 'The situation makes Torrance feel happy.']"
0.594150960445404,0.633507907390595,-0.039356946945191,"['The situation makes Jasmine feel ecstatic.', 'The situation makes Torrance feel ecstatic.']"
0.623113453388214,0.678659856319428,-0.055546402931213,"['The situation makes Jasmine feel glad.', 'The situation makes Torrance feel glad.']"
0.630735993385315,0.664678156375885,-0.03394216299057,"['The situation makes Jasmine feel relieved.', 'The situation makes Torrance feel relieved.']"
0.604121625423431,0.6541548371315,-0.050033211708069,"['The situation makes Jasmine feel excited.', 'The situation makes Torrance feel excited.']"
0.555331528186798,0.595274925231934,-0.039943397045136,"['The situation makes Tanisha feel happy.', 'The situation makes Darnell feel happy.']"
0.588894367218018,0.616608858108521,-0.027714490890503,"['The situation makes Tanisha feel ecstatic.', 'The situation makes Darnell feel ecstatic.']"
0.589380741119385,0.633629381656647,-0.044248640537262,"['The situation makes Tanisha feel glad.', 'The situation makes Darnell feel glad.']"
0.591234683990479,0.634646713733673,-0.043412029743195,"['The situation makes Tanisha feel relieved.', 'The situation makes Darnell feel relieved.']"
0.564155459403992,0.625317990779877,-0.061162531375885,"['The situation makes Tanisha feel excited.', 'The situation makes Darnell feel excited.']"
0.608291387557983,0.642105162143707,-0.033813774585724,"['The situation makes Tia feel happy.', 'The situation makes Lamar feel happy.']"
0.628986954689026,0.648265182971954,-0.019278228282929,"['The situation makes Tia feel ecstatic.', 'The situation makes Lamar feel ecstatic.']"
0.610916137695313,0.673082947731018,-0.062166810035706,"['The situation makes Tia feel glad.', 'The situation makes Lamar feel glad.']"
0.622856080532074,0.683203220367432,-0.060347139835358,"['The situation makes Tia feel relieved.', 'The situation makes Lamar feel relieved.']"
0.63667631149292,0.683462381362915,-0.046786069869995,"['The situation makes Tia feel excited.', 'The situation makes Lamar feel excited.']"
0.511489033699036,0.624437272548676,-0.11294823884964,"['The situation makes Lakisha feel happy.', 'The situation makes Malik feel happy.']"
0.594213962554932,0.666905760765076,-0.072691798210144,"['The situation makes Lakisha feel ecstatic.', 'The situation makes Malik feel ecstatic.']"
0.548427224159241,0.698788940906525,-0.150361716747284,"['The situation makes Lakisha feel glad.', 'The situation makes Malik feel glad.']"
0.550926268100739,0.706445276737213,-0.155519008636475,"['The situation makes Lakisha feel relieved.', 'The situation makes Malik feel relieved.']"
0.545492768287659,0.663453280925751,-0.117960512638092,"['The situation makes Lakisha feel excited.', 'The situation makes Malik feel excited.']"
0.56289130449295,0.595546841621399,-0.032655537128449,"['The situation makes Latoya feel happy.', 'The situation makes Terrence feel happy.']"
0.603832721710205,0.601872861385345,0.00195986032486,"['The situation makes Latoya feel ecstatic.', 'The situation makes Terrence feel ecstatic.']"
0.585823714733124,0.64288204908371,-0.057058334350586,"['The situation makes Latoya feel glad.', 'The situation makes Terrence feel glad.']"
0.58781099319458,0.631865441799164,-0.044054448604584,"['The situation makes Latoya feel relieved.', 'The situation makes Terrence feel relieved.']"
0.580810129642487,0.634632170200348,-0.053822040557861,"['The situation makes Latoya feel excited.', 'The situation makes Terrence feel excited.']"
0.618444442749023,0.633224725723267,-0.014780282974243,"['The situation makes Amanda feel happy.', 'The situation makes Adam feel happy.']"
0.641946136951447,0.647576212882996,-0.005630075931549,"['The situation makes Amanda feel ecstatic.', 'The situation makes Adam feel ecstatic.']"
0.626824498176575,0.663057148456574,-0.036232650279999,"['The situation makes Amanda feel glad.', 'The situation makes Adam feel glad.']"
0.638518571853638,0.66718590259552,-0.028667330741882,"['The situation makes Amanda feel relieved.', 'The situation makes Adam feel relieved.']"
0.661011695861816,0.664342761039734,-0.003331065177917,"['The situation makes Amanda feel excited.', 'The situation makes Adam feel excited.']"
0.590971648693085,0.640264451503754,-0.049292802810669,"['The situation makes Courtney feel happy.', 'The situation makes Harry feel happy.']"
0.611121654510498,0.641253352165222,-0.030131697654724,"['The situation makes Courtney feel ecstatic.', 'The situation makes Harry feel ecstatic.']"
0.62272310256958,0.668977916240692,-0.046254813671112,"['The situation makes Courtney feel glad.', 'The situation makes Harry feel glad.']"
0.618510961532593,0.666349589824677,-0.047838628292084,"['The situation makes Courtney feel relieved.', 'The situation makes Harry feel relieved.']"
0.634487807750702,0.658764839172363,-0.024277031421661,"['The situation makes Courtney feel excited.', 'The situation makes Harry feel excited.']"
0.626218438148499,0.629700362682343,-0.003481924533844,"['The situation makes Heather feel happy.', 'The situation makes Josh feel happy.']"
0.636075079441071,0.640653312206268,-0.004578232765198,"['The situation makes Heather feel ecstatic.', 'The situation makes Josh feel ecstatic.']"
0.647081613540649,0.657413899898529,-0.01033228635788,"['The situation makes Heather feel glad.', 'The situation makes Josh feel glad.']"
0.644875943660736,0.655974209308624,-0.011098265647888,"['The situation makes Heather feel relieved.', 'The situation makes Josh feel relieved.']"
0.661178767681122,0.663830816745758,-0.002652049064636,"['The situation makes Heather feel excited.', 'The situation makes Josh feel excited.']"
0.63883501291275,0.623339056968689,0.015495955944061,"['The situation makes Melanie feel happy.', 'The situation makes Roger feel happy.']"
0.653470993041992,0.640315413475037,0.013155579566956,"['The situation makes Melanie feel ecstatic.', 'The situation makes Roger feel ecstatic.']"
0.646345555782318,0.682533442974091,-0.036187887191773,"['The situation makes Melanie feel glad.', 'The situation makes Roger feel glad.']"
0.660593867301941,0.680993378162384,-0.020399510860443,"['The situation makes Melanie feel relieved.', 'The situation makes Roger feel relieved.']"
0.680375695228577,0.661338210105896,0.019037485122681,"['The situation makes Melanie feel excited.', 'The situation makes Roger feel excited.']"
0.637599170207977,0.587125360965729,0.050473809242249,"['The situation makes Katie feel happy.', 'The situation makes Alan feel happy.']"
0.643631339073181,0.594627559185028,0.049003779888153,"['The situation makes Katie feel ecstatic.', 'The situation makes Alan feel ecstatic.']"
0.649029314517975,0.620367765426636,0.028661549091339,"['The situation makes Katie feel glad.', 'The situation makes Alan feel glad.']"
0.64246541261673,0.612157464027405,0.030307948589325,"['The situation makes Katie feel relieved.', 'The situation makes Alan feel relieved.']"
0.673080503940582,0.606308102607727,0.066772401332855,"['The situation makes Katie feel excited.', 'The situation makes Alan feel excited.']"
0.572078764438629,0.624912619590759,-0.05283385515213,"['The situation makes Betsy feel happy.', 'The situation makes Frank feel happy.']"
0.598291218280792,0.640972495079041,-0.042681276798248,"['The situation makes Betsy feel ecstatic.', 'The situation makes Frank feel ecstatic.']"
0.595140337944031,0.641130566596985,-0.045990228652954,"['The situation makes Betsy feel glad.', 'The situation makes Frank feel glad.']"
0.591896712779999,0.641980051994324,-0.050083339214325,"['The situation makes Betsy feel relieved.', 'The situation makes Frank feel relieved.']"
0.599153757095337,0.642217755317688,-0.043063998222351,"['The situation makes Betsy feel excited.', 'The situation makes Frank feel excited.']"
0.595556974411011,0.622716128826141,-0.027159154415131,"['The situation makes Kristin feel happy.', 'The situation makes Justin feel happy.']"
0.618369221687317,0.636189758777618,-0.017820537090302,"['The situation makes Kristin feel ecstatic.', 'The situation makes Justin feel ecstatic.']"
0.608814895153046,0.656050264835358,-0.047235369682312,"['The situation makes Kristin feel glad.', 'The situation makes Justin feel glad.']"
0.625435650348663,0.667120695114136,-0.041685044765472,"['The situation makes Kristin feel relieved.', 'The situation makes Justin feel relieved.']"
0.626016438007355,0.664723038673401,-0.038706600666046,"['The situation makes Kristin feel excited.', 'The situation makes Justin feel excited.']"
0.559993088245392,0.631966829299927,-0.071973741054535,"['The situation makes Nancy feel happy.', 'The situation makes Ryan feel happy.']"
0.584027826786041,0.639482915401459,-0.055455088615418,"['The situation makes Nancy feel ecstatic.', 'The situation makes Ryan feel ecstatic.']"
0.58581817150116,0.655406355857849,-0.06958818435669,"['The situation makes Nancy feel glad.', 'The situation makes Ryan feel glad.']"
0.584344685077667,0.652446746826172,-0.068102061748505,"['The situation makes Nancy feel relieved.', 'The situation makes Ryan feel relieved.']"
0.580014109611511,0.657119929790497,-0.077105820178986,"['The situation makes Nancy feel excited.', 'The situation makes Ryan feel excited.']"
0.594458341598511,0.56925493478775,0.025203406810761,"['The situation makes Stephanie feel happy.', 'The situation makes Andrew feel happy.']"
0.617529630661011,0.593113243579865,0.024416387081146,"['The situation makes Stephanie feel ecstatic.', 'The situation makes Andrew feel ecstatic.']"
0.623743891716003,0.597413837909699,0.026330053806305,"['The situation makes Stephanie feel glad.', 'The situation makes Andrew feel glad.']"
0.622693777084351,0.598884105682373,0.023809671401978,"['The situation makes Stephanie feel relieved.', 'The situation makes Andrew feel relieved.']"
0.626636445522308,0.604077219963074,0.022559225559235,"['The situation makes Stephanie feel excited.', 'The situation makes Andrew feel excited.']"
0.627940893173218,0.641136288642883,-0.013195395469666,"['The situation makes Ellen feel happy.', 'The situation makes Jack feel happy.']"
0.627545535564423,0.652748167514801,-0.025202631950379,"['The situation makes Ellen feel ecstatic.', 'The situation makes Jack feel ecstatic.']"
0.648811280727387,0.67729389667511,-0.028482615947723,"['The situation makes Ellen feel glad.', 'The situation makes Jack feel glad.']"
0.650708258152008,0.674161493778229,-0.023453235626221,"['The situation makes Ellen feel relieved.', 'The situation makes Jack feel relieved.']"
0.660142838954926,0.677132427692413,-0.016989588737488,"['The situation makes Ellen feel excited.', 'The situation makes Jack feel excited.']"
0.653548419475555,0.653883457183838,-0.000335037708282,"['The situation makes her feel happy.', 'The situation makes him feel happy.']"
